name,city,state,zipcode,country,cuisines,pickup_enabled,delivery_enabled,weighted_rating_value,aggregated_rating_count
Burger King,Sparks,NV,89441,US, Fast Food,True,True,3.4,75
Burger King,Sparks,NV,89441,US, Hamburgers,True,True,3.4,75
Burger King,Sparks,NV,89441,US, Lunch,True,True,3.4,75
Burger King,Sparks,NV,89441,US, Sandwiches,True,True,3.4,75
Diggers Catch Seafood,East Providence,RI,2914,US,American,True,True,2.9,42
Diggers Catch Seafood,East Providence,RI,2914,US, Bowls,True,True,2.9,42
Diggers Catch Seafood,East Providence,RI,2914,US, Seafood,True,True,2.9,42
Diggers Catch Seafood,East Providence,RI,2914,US, Soup,True,True,2.9,42
Diggers Catch Seafood,East Providence,RI,2914,US, Southern,True,True,2.9,42
Starbucks,Indianapolis,IN,46278,US,Bakery,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Breakfast And Brunch,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Cafe,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Coffee &Amp; Tea,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Cold Coffees,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Cold Drinks,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Frappuccino Blended Beverages,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Frappuccino® Blended Beverages,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Hot Breakfast,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Hot Coffees,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Hot Drinks,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Hot Teas,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Iced Teas,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Lunch,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Snacks & Sweets,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, VIA Instant,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, VIA® Instant,False,True,4.1,22
Starbucks,Indianapolis,IN,46278,US, Whole Bean,False,True,4.1,22
Panda House,Manalapan Township,NJ,7726,US,Asian,True,True,4.1,20
Panda House,Manalapan Township,NJ,7726,US, Chicken,True,True,4.1,20
Panda House,Manalapan Township,NJ,7726,US, Chinese,True,True,4.1,20
Panda House,Manalapan Township,NJ,7726,US, Dinner,True,True,4.1,20
Panda House,Manalapan Township,NJ,7726,US, Lunch,True,True,4.1,20
Panda House,Manalapan Township,NJ,7726,US, Lunch Specials,True,True,4.1,20
Panda House,Manalapan Township,NJ,7726,US, Noodles,True,True,4.1,20
Panda House,Manalapan Township,NJ,7726,US, Seafood,True,True,4.1,20
Panda House,Manalapan Township,NJ,7726,US, Soup,True,True,4.1,20
Panda House,Manalapan Township,NJ,7726,US, Thai,True,True,4.1,20
Seoul Mate Korean Burgers,Jersey City,NJ,7302,US,Asian,True,True,2.9,53
Seoul Mate Korean Burgers,Jersey City,NJ,7302,US, Burgers,True,True,2.9,53
Seoul Mate Korean Burgers,Jersey City,NJ,7302,US, Korean,True,True,2.9,53
Seoul Mate Korean Burgers,Jersey City,NJ,7302,US, Wings,True,True,2.9,53
Red Zone Shawarma,Oakland,CA,94607,US,Dessert,True,True,3.1,8
Red Zone Shawarma,Oakland,CA,94607,US, Halal,True,True,3.1,8
Red Zone Shawarma,Oakland,CA,94607,US, Salads,True,True,3.1,8
Red Zone Shawarma,Oakland,CA,94607,US, Sandwiches,True,True,3.1,8
Red Zone Shawarma,Oakland,CA,94607,US, Shawarma,True,True,3.1,8
Red Zone Shawarma,Oakland,CA,94607,US, Wraps,True,True,3.1,8
Teuscher Chocolates Of Switzerland,Beverly Hills,CA,90210,US,Candy,True,True,3.6,5
Teuscher Chocolates Of Switzerland,Beverly Hills,CA,90210,US, Chocolates,True,True,3.6,5
Teuscher Chocolates Of Switzerland,Beverly Hills,CA,90210,US, Dessert,True,True,3.6,5
Teuscher Chocolates Of Switzerland,Beverly Hills,CA,90210,US, Must Try,True,True,3.6,5
Teuscher Chocolates Of Switzerland,Beverly Hills,CA,90210,US, Snacks,True,True,3.6,5
Applebee's,Bradenton,FL,34208,US,American,True,True,4.3,54
Applebee's,Bradenton,FL,34208,US, Burgers,True,True,4.3,54
Applebee's,Bradenton,FL,34208,US, Comfort Food,True,True,4.3,54
Applebee's,Bradenton,FL,34208,US, Family Friendly,True,True,4.3,54
Applebee's,Bradenton,FL,34208,US, Healthy,True,True,4.3,54
Applebee's,Bradenton,FL,34208,US, Pasta,True,True,4.3,54
Applebee's,Bradenton,FL,34208,US, Salads,True,True,4.3,54
Applebee's,Bradenton,FL,34208,US, Sandwiches,True,True,4.3,54
Applebee's,Bradenton,FL,34208,US, Steak,True,True,4.3,54
Applebee's,Bradenton,FL,34208,US, Wings,True,True,4.3,54
Starbucks,Sarnia,ON,N7V 2N6,CA,Bakery,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Breakfast &Amp; Brunch,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Breakfast And Brunch,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Cafe,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Cold Coffees,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Cold Drinks,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Frappuccino Blended Beverages,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Frappuccino® Blended Beverages,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Hot Breakfast,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Hot Coffees,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Hot Drinks,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Hot Teas,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Iced Teas,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Lunch,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Snacks & Sweets,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, VIA Instant,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, VIA® Instant,False,True,4.6,37
Starbucks,Sarnia,ON,N7V 2N6,CA, Whole Bean,False,True,4.6,37
Wendy's,Overland Park,KS,66211,US,American,True,True,3.6,27
Wendy's,Overland Park,KS,66211,US, Burgers,True,True,3.6,27
Wendy's,Overland Park,KS,66211,US, Fast Food,True,True,3.6,27
Bean House,Richmond Hill,ON,L4B 3Z1,CA,Alcohol,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Asian,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Asian Fusion,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Chinese,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Dessert,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Desserts,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Noodles,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Vegan,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Vegetarian,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Végétalien,True,True,4.8,93
Bean House,Richmond Hill,ON,L4B 3Z1,CA, Végétarien,True,True,4.8,93
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US,Asian,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Asian Food,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Asian Fusion,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Cantonese,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Chinese,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Chinese Food,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Comfort Food,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Dessert,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Dim Sum,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Dinner,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Fine Dining,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Fusion,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Japanese,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Japanese Food,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Lunch,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Mandarin,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Noodles,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Seafood,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Soup,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Szechwan,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Vegan,True,True,4.2,6
Magic Dragon Asian Cuisine,Santa Maria,CA,93454,US, Vegetarian,True,True,4.2,6
Burger King,Bellevue,NE,68005,US,American,True,True,3.2,34
Burger King,Bellevue,NE,68005,US, Burger,True,True,3.2,34
Burger King,Bellevue,NE,68005,US, Fast Food,True,True,3.2,34
DeliciousVillagenyc,Far Rockaway,NY,11691,US,American,True,True,1.9,13
DeliciousVillagenyc,Far Rockaway,NY,11691,US, Asian Fusion,True,True,1.9,13
DeliciousVillagenyc,Far Rockaway,NY,11691,US, Jamaican,True,True,1.9,13
Bombay Grill,Redmond,WA,98052,US,Curry,False,True,2.0,154
Bombay Grill,Redmond,WA,98052,US, Dinner,False,True,2.0,154
Bombay Grill,Redmond,WA,98052,US, Indian,False,True,2.0,154
Bombay Grill,Redmond,WA,98052,US, Lunch Specials,False,True,2.0,154
Bombay Grill,Redmond,WA,98052,US, Salads,False,True,2.0,154
Bombay Grill,Redmond,WA,98052,US, Seafood,False,True,2.0,154
Bombay Grill,Redmond,WA,98052,US, Vegetarian,False,True,2.0,154
Subway,Madison,WI,53719,US,American,False,True,2.1,16
Subway,Madison,WI,53719,US, Fast Food,False,True,2.1,16
Subway,Madison,WI,53719,US, Healthy Food,False,True,2.1,16
Subway,Madison,WI,53719,US, National Brand,False,True,2.1,16
Subway,Madison,WI,53719,US, Sandwich,False,True,2.1,16
Subway,Madison,WI,53719,US, Subs & Sandwiches,False,True,2.1,16
Starbucks,Whitby,ON,L1R 0K6,CA,Bakery,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Breakfast &Amp; Brunch,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Breakfast And Brunch,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Cafe,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Cold Coffees,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Cold Drinks,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Frappuccino Blended Beverages,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Frappuccino® Blended Beverages,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Hot Breakfast,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Hot Coffees,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Hot Drinks,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Hot Teas,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Iced Teas,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Lunch,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Snacks & Sweets,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, VIA Instant,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, VIA® Instant,False,True,4.6,65
Starbucks,Whitby,ON,L1R 0K6,CA, Whole Bean,False,True,4.6,65
Starbucks,Pomona,CA,91766,US,Bakery,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Breakfast And Brunch,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Cafe,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Coffee & Tea,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Coffee &Amp; Tea,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Cold Coffees,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Cold Drinks,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Frappuccino Blended Beverages,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Frappuccino® Blended Beverages,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Hot Breakfast,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Hot Coffees,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Hot Drinks,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Hot Teas,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Iced Teas,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Lunch,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Snacks & Sweets,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, VIA Instant,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, VIA® Instant,False,True,4.3,42
Starbucks,Pomona,CA,91766,US, Whole Bean,False,True,4.3,42
Daddy Mac's Chicken,Dallas,TX,75211,US,Barbeque,False,True,3.8,358
Daddy Mac's Chicken,Dallas,TX,75211,US, Chicken,False,True,3.8,358
Daddy Mac's Chicken,Dallas,TX,75211,US, Fast Food,False,True,3.8,358
Daddy Mac's Chicken,Dallas,TX,75211,US, Pickup,False,True,3.8,358
Daddy Mac's Chicken,Dallas,TX,75211,US, Soul Food,False,True,3.8,358
Daddy Mac's Chicken,Dallas,TX,75211,US, Takeout,False,True,3.8,358
Insomnia Cookies,St. Louis,MO,63101,US,American,True,True,2.0,217
Insomnia Cookies,St. Louis,MO,63101,US, Bakery,True,True,2.0,217
Insomnia Cookies,St. Louis,MO,63101,US, Comfort Food,True,True,2.0,217
Insomnia Cookies,St. Louis,MO,63101,US, Dessert,True,True,2.0,217
Insomnia Cookies,St. Louis,MO,63101,US, Desserts,True,True,2.0,217
Insomnia Cookies,St. Louis,MO,63101,US, Ice Cream,True,True,2.0,217
Insomnia Cookies,St. Louis,MO,63101,US, Late Night,True,True,2.0,217
Insomnia Cookies,St. Louis,MO,63101,US, Snacks,True,True,2.0,217
Mcdonald's®,Redford,MI,48239,US,American,False,True,3.1,54
Mcdonald's®,Redford,MI,48239,US, Burgers,False,True,3.1,54
Mcdonald's®,Redford,MI,48239,US, Fast Food,False,True,3.1,54
Ny Manhattan Slice Pizza,Miami Beach,FL,33139,US,American,True,True,1.8,40
Ny Manhattan Slice Pizza,Miami Beach,FL,33139,US, Italian,True,True,1.8,40
Ny Manhattan Slice Pizza,Miami Beach,FL,33139,US, Pizza,True,True,1.8,40
Dany's Pizza & Cake,Garden Grove,CA,92841,US,Asian Food,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Beverages,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Cold Sub,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Dessert,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Grill,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Healthy Pizza,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Hot Sub,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Italian,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Monday Special,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Neapolitan Pizza,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Pasta,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Pizza,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Pizza - Giant,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Pizza - Large,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Pizza - Medium,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Pizza - Small,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Pizza - Xlarge,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Pizza- Xlarge,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Salads,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Side Orders,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Special,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Specials,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Specialty Calzones,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Steak,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Subs,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Thin Crust Pizza,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Veggie Pizza,True,True,4.2,12
Dany's Pizza & Cake,Garden Grove,CA,92841,US, Wings,True,True,4.2,12
Alicia's Market,Honolulu,HI,96819,US,American,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Asian,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Bowls,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Burgers,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Dinner,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Hawaiian,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Lunch,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Poke,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Sandwiches,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Seafood,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Snacks,True,True,4.4,80
Alicia's Market,Honolulu,HI,96819,US, Sushi,True,True,4.4,80
Caribbean Cafe,Saint Petersburg,FL,33713,US,American,True,True,4.8,24
Caribbean Cafe,Saint Petersburg,FL,33713,US, Cuban,True,True,4.8,24
Caribbean Cafe,Saint Petersburg,FL,33713,US, Latin American,True,True,4.8,24
Caribbean Cafe,Saint Petersburg,FL,33713,US, Salad,True,True,4.8,24
Caribbean Cafe,Saint Petersburg,FL,33713,US, Sandwiches,True,True,4.8,24
Jersey's Pancake House,Little Falls,NJ,7424,US,American,False,True,1.0,1
Jersey's Pancake House,Little Falls,NJ,7424,US, Breakfast,False,True,1.0,1
Jersey's Pancake House,Little Falls,NJ,7424,US, Brunch,False,True,1.0,1
Jersey's Pancake House,Little Falls,NJ,7424,US, Dessert,False,True,1.0,1
Jersey's Pancake House,Little Falls,NJ,7424,US, Fast Food,False,True,1.0,1
Asahi Bakery,Phoenix,AZ,85016,US,American,False,True,1.0,1
Asahi Bakery,Phoenix,AZ,85016,US, Bakery,False,True,1.0,1
Asahi Bakery,Phoenix,AZ,85016,US, Cupcakes,False,True,1.0,1
Asahi Bakery,Phoenix,AZ,85016,US, Dessert,False,True,1.0,1
Asahi Bakery,Phoenix,AZ,85016,US, Sweets,False,True,1.0,1
Starbucks,North Vancouver,BC,V7N 3J3,CA,Bakery,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Breakfast &Amp; Brunch,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Breakfast And Brunch,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Cafe,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Cold Coffees,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Cold Drinks,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Frappuccino Blended Beverages,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Frappuccino® Blended Beverages,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Hot Breakfast,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Hot Coffees,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Hot Drinks,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Hot Teas,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Iced Teas,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Lunch,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Snacks & Sweets,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, VIA Instant,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, VIA® Instant,False,True,4.5,55
Starbucks,North Vancouver,BC,V7N 3J3,CA, Whole Bean,False,True,4.5,55
Jersey Mike's- Cliff Rd,Eagon,MN,55122,US,American,True,True,4.7,30
Jersey Mike's- Cliff Rd,Eagon,MN,55122,US, Desserts,True,True,4.7,30
Jersey Mike's- Cliff Rd,Eagon,MN,55122,US, Sandwich,True,True,4.7,30
Jersey Mike's- Cliff Rd,Eagon,MN,55122,US, Sandwiches,True,True,4.7,30
Jersey Mike's- Cliff Rd,Eagon,MN,55122,US, Vegan,True,True,4.7,30
Arby's,Milwaukee,WI,53217,US,Fast Food,True,True,4.0,115
Arby's,Milwaukee,WI,53217,US, National Brand,True,True,4.0,115
Arby's,Milwaukee,WI,53217,US, Sandwiches,True,True,4.0,115
Arby's,Milwaukee,WI,53217,US, Shakes,True,True,4.0,115
Arby's,Milwaukee,WI,53217,US, Subs & Sandwiches,True,True,4.0,115
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US,American,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, American (Traditional),False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Barbecue,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Bbq,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Bread,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Burgers,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Chicken Wings,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Cue Creations,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Desserts,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Bakers & ‘Cue Creations,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Deals,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Desserts,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Drinks,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Extras & Add-Ons,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Fall Of The Bone Ribs,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Fall Off The Bone Ribs,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Kid's Meal,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Kid's Meals,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Local Favorites,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Meats A La Carte,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Meats À La Carte,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Packs,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Pit Smoked Wings,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Plates,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Sandwiches,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Sauces & Extras,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Everyday - Sides,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Fall Off The Bone Ribs,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Giant Bakers,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Happy Hour,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Limited Time Only,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Lunch Specials,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Meats By The Lb,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Packs,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Pit Smoked Wings,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Plates,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Sandwiches,False,True,2.0,8
Dickey's Barbecue Pit,Grand Prairie,TX,75050,US, Sides,False,True,2.0,8
Jersey Mike's,Melbourne,FL,32901,US,American,True,True,4.8,200
Jersey Mike's,Melbourne,FL,32901,US, Group Friendly,True,True,4.8,200
Jersey Mike's,Melbourne,FL,32901,US, Salad,True,True,4.8,200
Jersey Mike's,Melbourne,FL,32901,US, Sandwich,True,True,4.8,200
Jersey Mike's,Melbourne,FL,32901,US, Sandwiches,True,True,4.8,200
Phoreal Vietnamese Cuisine,Reno,NV,89501,US,Asian,True,True,3.5,24
Phoreal Vietnamese Cuisine,Reno,NV,89501,US, Boba,True,True,3.5,24
Phoreal Vietnamese Cuisine,Reno,NV,89501,US, Pho,True,True,3.5,24
Phoreal Vietnamese Cuisine,Reno,NV,89501,US, Vegan,True,True,3.5,24
Phoreal Vietnamese Cuisine,Reno,NV,89501,US, Vietnamese,True,True,3.5,24
Wild Wild Wings,Pittsburgh,PA,15205,US,American,True,True,3.1,16
Wild Wild Wings,Pittsburgh,PA,15205,US, Chicken,True,True,3.1,16
Wild Wild Wings,Pittsburgh,PA,15205,US, Wings,True,True,3.1,16
Super Mega Dilla,Fishers,IN,46037,US,Burritos,True,True,2.5,25
Super Mega Dilla,Fishers,IN,46037,US, Late Night,True,True,2.5,25
Super Mega Dilla,Fishers,IN,46037,US, Mexican,True,True,2.5,25
Super Mega Dilla,Fishers,IN,46037,US, New American,True,True,2.5,25
